"0,1,0",1,14.892909578300266
"0,1,0",0,16.636288705316556
"0,1,0",2,15.708084694681276
"1,0,0",2,10.143750674257804
"1,0,0",0,-15.037380256385575
"1,0,0",1,11.870278698083004
"0,0,0",2,-210.80304206649149
"0,0,0",1,-386.130948826399
"0,0,0",0,-501.2943053113412
"0,0,1",1,10.486426601108306
"0,0,1",0,-0.5345204168423474
"0,0,1",2,13.016536222632112
